id,label,weight,modularity_class,componentnumber
'59076',BSL ST BCT PASS,5,53,0
'59077',BHUSAVAL PASS  ,2.5,53,0
'59075',BHUSAVAL PASS  ,5,49,0
'59078',SURAT PASSENGER,2.5,53,0
'19020',DEHRADUN EXP   ,5,53,0
'19023',FZR JANATA EXP ,5,53,0
'23142',TEESTA TORSA EX,2,0,0
'16217',MYS SNSI EXPRES,0.555555556,17,0
'11112',GWL SUSHASAN EX,0.181818182,0,0
'17619',AWB NED EXP    ,0.384615385,49,0
'07707',PUSHKARAM SPL  ,0.344827586,10,0
'07704',PUSHKARAM SPL  ,0.909090909,10,0
'07703',PUSHKARAM SPL  ,0.909090909,10,0
'07708',PUSHKARAM SPL  ,0.344827586,10,0
'12569',JYG ANVT G RATH,0.833333333,0,0
'12568',RAJYA RANI EXP ,0.833333333,0,0
'13512',TATANAGAR  EXP ,2,0,0
'12561',SWATANTRA S EXP,0.833333333,0,0
'19051',SHRAMIK EXPRESS,0.52631579,49,0
'51434',PVR NZB PASS   ,5,49,0
'12562',SWATANTRTA S EX,0.833333333,0,0
'12565',BIHAR S KRANTI ,0.333333333,0,0
'51433',NZB PVR PASS   ,5,49,0
'12567',RAJYA RANI EXP ,0.833333333,0,0
'12566',BIHAR S KRANTI ,0.227272727,0,0
'19107',JANMABHOOMI  EX,1.666666667,53,0
'22308',BKN HWH SUPFAST,0.555555556,0,0
'22309',HWH NJP AC EXP ,0.416666667,0,0
'55150',MUV GKP PASS   ,5,0,0
'16532',GARIB NAWAZ EXP,0.416666667,53,0
'16533',BGKT SBC EXPRES,0.909090909,53,0
'16531',SBC GARIB NAWAJ,1.666666667,53,0
'16536',GOLGUMBAZ EXP  ,1.666666667,17,0
'16537',NAGERCOIL  EXP ,0.476190476,17,0
'16534',SBC JODHPUR EXP,0.909090909,53,0
'16535',GOLGUMBAZ EXP  ,1.666666667,17,0
'12622',TAMIL NADU EXP ,0.086206897,49,0
'12623',TRIVANDRUM MAIL,0.714285714,17,0
'12620',MATSYAGANDA EXP,1.666666667,49,0
'12621',TAMIL NADU EXP ,0.086206897,49,0
'12626',KERALA EXPRESS ,1,17,0
'12627',KARNATAKA EXP  ,0.416666667,49,0
'12624',CHENNAI MAIL   ,3.333333333,17,0
'12625',KERALA EXPRESS ,1,17,0
'12628',KARNATAKA EXP  ,0.416666667,49,0
'12629',SAMPARK KRANTI ,0.263157895,49,0
'16587',YPR BKN EXP    ,0.555555556,53,0
'56214',TPTY CMNR PASS ,5,17,0
'19454',PURI GIMB EXP  ,0.384615385,53,0
'19451',GANDHIDHAM EXP ,2.5,53,0
'19452',BANDRA T EXP   ,2.5,53,0
'19453',GIMB PURI EXP  ,0.384615385,53,0
'12054',ASR HW JNSHTBDI,0.208333333,0,0
'21028',MUMBAI MAIL    ,5,49,0
'16580',YESVANTHPUR EXP,1,17,0
'12198',BPL INTERCITY  ,2.5,49,0
'16629',MALABAR EXP    ,5,17,0
'12190',MAHAKOSHAL EXP ,2.5,49,0
'12191',NDLS JBP SUP EX,0.434782609,49,0
'12192',JBP NDLS SUP EX,0.434782609,49,0
'12516',GHY TVC EXPRESS,0.555555556,10,0
'12194',JBP YPR SUP EXP,0.416666667,17,0
'12195',AF AII INTERCIT,1.25,53,0
'12196',AII AF INTERCIT,1.25,53,0
'12197',GWL INTERCITY  ,2.5,49,0
'11407',PUNE LJN EXPRES,0.204081633,49,0
'11406',AMI PUNE EXP   ,0.909090909,49,0
'11405',PUNE AMI EXP   ,0.909090909,49,0
'11404',KOP NAGPUR EXP ,0.909090909,49,0
'11403',NGP KOP EXPRESS,0.909090909,49,0
'11402',NANDIGRAM  EXP ,5,49,0
'11401',NANDIGRAM  EXP ,5,49,0
'12759',CHARMINAR EXP  ,0.5,10,0
'13238',KOTA PNBE EXP  ,1.25,0,0
'11408',LJN PUNE EXP   ,0.204081633,49,0
'12320',AGC KOAA EXP   ,0.5,0,0
'16588',BKN YPR EXPRESS,0.555555556,53,0
'01419',PAU TTKL FARE S,1.25,49,0
'52076',MVJ MJ PASS    ,5,53,0
'52075',MJ MVJ PASS    ,5,53,0
'12284',NZM ERS DURONTO,0.117647059,53,0
'12285',NZM DURONTO  EX,0.086206897,49,0
'12286',NZM SC DURONTO ,0.058823529,48,46
'12287',DEHRADUN EXP   ,0.357142857,53,0
'12280',TAJ EXPRESS    ,0.294117647,49,0
'12281',BBS DURONTO EXP,0.476190476,0,0
'12282',BBS DURONTO EXP,1.666666667,0,0
'12283',ERS NZM DURONTO,0.117647059,53,0
'12288',DDN KCVL SUP EX,5,53,0
'12289',NAGPUR DURONTO ,0.416666667,49,0
'02882',SUVIDHA SPL    ,0.1,10,0
'18510',NED VSKP EXP   ,0.344827586,10,0
'52451',SHIVALK DLX EXP,1,50,47
'52453',KALKA SIMLA EXP,2,0,0
'52452',SHIVALK DLX EXP,1,51,48
'52455',HIMALYAN QUEEN ,2,0,0
'52454',SML KLK EXPRESS,3.333333333,0,0
'52457',KLK SML PASS   ,5,0,0
'57651',SC RAL PASSENGE,5,10,0
'57625',KAKATIYA  F  PA,5,10,0
'52458',SML KLK PASS   ,5,0,0
'57626',KAKATHIYA  F PS,5,10,0
'57620',KCG RAL FASTPAS,2.5,10,0
'03236',DNR SBG SPL    ,1.25,0,0
'22931',BDTS JSM EXP   ,0.909090909,53,0
'17008',DBG SC EXPRESS ,0.238095238,0,0
'22933',BDTS JP SF EXP ,0.25,53,0
'22932',JSM BDTS SF    ,0.909090909,53,0
'22935',BDTS PIT SF EXP,5,53,0
'22934',JP BDTS SF EXP ,0.25,53,0
'22937',RAJKOT REWA EXP,0.555555556,53,0
'22936',PIT BDTS SF EXP,5,53,0
'17001',SNSI SC EXP    ,0.714285714,49,0
'22938',REWA RJT SUP EX,0.555555556,53,0
'17002',SC SNSI EXP    ,0.714285714,49,0
'17005',HYB RXL EXPRESS,1.25,0,0
'17007',SC DBG EXPRESS ,0.208333333,0,0
'17006',DBG HYB EXPRESS,1.25,0,0
'12370',HW HWH S F EXP ,0.277777778,0,0
'12371',HWH JSM EXP    ,2.5,0,0
'12372',JSM HWH SF EXP ,1.25,0,0
'12373',SDAH RPH INTRCT,1.25,0,0
'12374',RPH SDAH INTRCT,1.25,0,0
'12375',MAS ASN EXPRESS,0.52631579,10,0
'12376',ASN MAS EXPRESS,2,10,0
'12377',PADATIK EXPRESS,0.52631579,0,0
'12378',PADATIK EXPRESS,0.52631579,0,0
'12379',JALIANWALAB EXP,0.52631579,0,0
'12176',CHAMBAL EXPRESS,2.5,0,0
'12177',CHAMBAL EXP    ,2.5,0,0
'12174',UDYOG NAGRI EXP,0.212765957,49,0
'12175',CHAMBAL EXP    ,2.5,0,0
'12172',HW LTT AC SF   ,0.185185185,49,0
'12173',UDYOG NAGRI EXP,0.212765957,49,0
'12170',PUNE INTERCITY ,0.52631579,49,0
'12171',LTT HW AC SUP  ,0.185185185,49,0
'13483',FARAKKA EXPRESS,1.25,0,0
'15274',SATYAGRAH EXP  ,5,0,0
'13484',FARAKKA EXPRESS,1.25,0,0
'12178',CHAMBAL EXPRESS,2.5,0,0
'12179',LJN AGC INTRCIT,0.625,0,0
'14504',SVDK KLK EXP   ,2.5,0,0
'14501',BTI JAT EXP    ,1.25,0,0
'10112',KONKAN KANYA EX,1.666666667,49,0
'10111',KONKAN KANYA EX,1.666666667,49,0
'13157',TIRHUT EXPRESS ,0.303030303,0,0
'13156',MITHILANCHAL EX,1,0,0
'17487',TIRUMALA EXP   ,2,10,0
'13154',GOUR EXP       ,1.25,0,0
'13153',GOUR EXPRESS   ,5,0,0
'13152',KOLKATA EXP    ,5,0,0
'13151',JAMMU TAWI EXP ,10,0,0
'17482',TPTY BSP EXP   ,2,10,0
'22845',PUNE HATIA SUP ,0.3125,49,0
'22844',PNBE BSP EXPRES,0.52631579,0,0
'22847',VSKP LTT EXPRES,0.357142857,49,0
'22846',HTE PUNE EXP   ,0.3125,49,0
'17488',TIRUMALA EXPRES,1.25,10,0
'13159',KOLKATA JBN EXP,2.5,0,0
'13158',TIRHUT EXPRESS ,0.303030303,0,0
'12023',JANSHATABDI EXP,0.4,0,0
'15058',ANVT GKP EXP   ,0.188679245,0,0
'54703',ABS JU PASSENGR,5,53,0
'54702',LGH ABS PASNGER,10,0,0
'54701',BTI LGH PASNGER,5,0,0
'09808',NZM KOTA SF SPL,0.416666667,53,0
'54704',JU BTI PASENGER,5,53,0
'11029',KOYNA EXPRESS  ,10,49,0
'15051',KOAA GKP EXP   ,0.833333333,0,0
'09807',KOTA NZM SUP SP,0.416666667,53,0
'14705',DEE BGKT EXP   ,5,53,0
'14610',HEMKUNT EXP    ,5,0,0
'05818',DBB APDJ SPECIA,5,0,0
'05817',APDJ DBB SPECIA,5,0,0
'13023',HWH GAYA EXPRES,5,0,0
'13022',MITHILA EXPRESS,10,0,0
'18240',NGP BILASPUR EX,1.25,49,0
'18241',DURG ABKP EX PA,2.5,49,0
'13027',KAVI GURU EXP  ,2.5,0,0
'13026',BPL HOWRAH EXP ,1.666666667,0,0
'13025',HWH BPL EXPRESS,1.666666667,0,0
'13024',GAYA HWH EXPRES,5,0,0
'13028',KAVI GURU EXP  ,2.5,0,0
'59442',AHMEDABAD PASS ,10,53,0
'59441',AHMEDABAD PASS ,10,53,0
'59440',AHMADABAD PASS ,5,53,0
'08449',BBS PNBE SPL   ,0.357142857,0,0
'12990',AII DDR  EXPRES,1.428571429,53,0
'12991',UDZ JP EXP     ,5,53,0
'11089',BGKTPUNE EXPRES,0.666666667,53,0
'12993',GIMB PURI EXP  ,0.5,53,0
'12994',PURI GIMB  EXP ,0.5,53,0
'12995',BDTS AII UDZ EX,1.111111111,53,0
'12996',UDZ BDTS SF EXP,1.111111111,53,0
'11082',GKP LTT EXP    ,0.243902439,49,0
'11081',LTT GKP EXPRESS,0.243902439,49,0
'11087',VERAVAL PUNE EX,1.25,53,0
'14723',KALINDI EXPRESS,5,0,0
'14724',KALINDI EXPRESS,5,0,0
'29020',DEHRADUN EXPRES,2.5,53,0
'18519',VSKP LTT EXPRES,0.555555556,10,0
'18112',YPR TATA EXP   ,2.5,10,0
'18110',JAT MURI ROU EX,3.333333333,0,0
'18111',TATA YPR EXP   ,2.5,10,0
'12029',SWARNA SHTBDI  ,0.169491525,0,0
'24512',KRJ ALD LINK EX,5,0,0
'23154',GOUR EXP       ,5,0,0
'22209',NDLS DURONTO EX,0.23255814,52,49
'22208',SUPER AC EXP   ,0.204081633,17,0
'18507',VSKP ASR HKG EX,10,10,0
'22203',SC DURONTO EXP ,0.11627907,10,0
'22202',DURONTO EXPRESS,5,10,0
'22201',DURONTO EXPRESS,5,10,0
'22207',SUPER AC EXP   ,0.204081633,17,0
'22206',MAS DURONTO EXP,0.135135135,17,0
'22205',MDU DURONTO EXP,0.2,17,0
'22204',VSKP DURONTO  E,0.11627907,10,0
'07710',PUSHKARAM SPL  ,0.714285714,10,0
'07711',PUSHKARAM SPL  ,0.769230769,10,0
'07712',PUSHKARAM SPL  ,0.714285714,10,0
'07713',PUSHKARAM SPL  ,1.428571429,10,0
'07714',PUSHKARAM SPL  ,0.344827586,10,0
'07717',PUSHKARAM SPL  ,0.344827586,10,0
'07718',PUSHKARAM SPL  ,0.344827586,10,0
'07719',PUSHKARAM SPL  ,1.666666667,10,0
'12578',BAGMATI EXPRESS,0.3125,17,0
'51402',MMR PUNE PASS  ,2,49,0
'51401',PUNE MMR PASS  ,2,49,0
'12577',BAGMATI EXPRESS,0.416666667,17,0
'25910',NTSK JIVACHH LI,5,0,0
'55149',GKP MUV PASS   ,5,0,0
'22117',KCG DOUBLE DECK,0.416666667,10,0
'22116',KRMI LTT AC SUP,0.555555556,49,0
'22443',CNB BDTS SF    ,1.666666667,53,0
'22114',KCVL LTT SF EXP,1,17,0
'22113',LTT KCVL EXPRES,1,17,0
'22444',BDTS KANPUR EXP,1.666666667,53,0
'22447',KURJ NZM EXP   ,1.666666667,49,0
'16508',JODHPUR EXPRESS,0.666666667,53,0
'16507',BGKT SBCEXP    ,1,53,0
'16054',MADRAS EXPRESS ,1.25,17,0
'16057',SAPTHAGIRI EXP ,1.25,17,0
'16502',AHMADABAD EXP  ,0.25,53,0
'16053',TIRUPATHI EXP  ,1.25,17,0
'22118',GNT DOUBLE DECK,0.416666667,10,0
'22686',YPR S KRANTI EX,0.256410256,49,0
'22685',YPR  SKRANTIEXP,0.263157895,49,0
'22684',LKO YPR SUP    ,0.416666667,49,0
'22683',YPR LKO EXP    ,0.416666667,49,0
'22682',MYSORE EXPRESS ,0.3125,17,0
'22681',CHENNAI EXPRESS,0.3125,17,0
'12618',MNGLA LKSDP EXP,0.714285714,49,0
'12617',MANGALA LDWEEP ,0.714285714,49,0
'12616',G T EXPRESS    ,0.344827586,49,0
'12615',GRAND TRUNK EXP,0.344827586,49,0
'12614',TIPPU EXPRESS  ,0.263157895,54,50
'12613',TIPPU EXPRESS  ,0.263157895,55,51
'12612',MAS GARIB RATH ,0.086206897,49,0
'12611',NZM GARIB RATH ,0.086206897,49,0
'22688',CDG MDU SF EXP ,0.5,17,0
'16115',PUDUCHERRY EXP ,5,17,0
'19421',ADI PNBE EXPRES,0.4,53,0
'19420',ADI CHENNAI EXP,0.4,53,0
'19422',PNBE ADI EXP   ,0.4,53,0
'52456',HIMALYAN  QUEEN,2,0,0
'22103',LTT FD SUP EXP ,0.5,49,0
'16618',RAMESWARAM EXP ,1.666666667,17,0
'16613',COIMBATORE EXP ,0.384615385,53,0
'15227',MUZAFFARPUR EXP,0.27027027,10,0
'16611',TN CBE LINK EXP,1.666666667,17,0
'16610',NAGERCOIL EXP  ,0.833333333,17,0
'16617',COIMBATORE EXP ,1.666666667,17,0
'16616',CHEMMOZHI EXP  ,1.25,17,0
'16615',CHEMMOZHI EXP  ,1.25,17,0
'16614',RAJKOT EXPRESS ,0.384615385,53,0
'12769',SEVEN HILLS EXP,1.666666667,17,0
'12768',NED  WKLY  EXP ,1.25,49,0
'12763',PADMAVATHI EXP ,0.769230769,10,0
'12762',KRMR TPTY   EXP,5,10,0
'12761',TPTY KRMR  EXP ,5,10,0
'12760',CHARMINAR EXP  ,0.5,10,0
'12767',NED  SRC SUP EX,1.25,49,0
'12766',AMI TPTY SUP EX,3.333333333,17,0
'12765',TPTY AMI SUP EX,1,17,0
'12764',PADMAVATI EXP  ,0.769230769,10,0
'12509',GUWAHATI EXP   ,0.588235294,10,0
'17479',PURI TPTY EXP  ,5,10,0
'15228',MFP YPR EXP    ,2,10,0
'12978',MARU SAGAR EXP ,1.25,53,0
'22105',INDRAYANI EXP  ,0.454545455,49,0
'24228',VARUNA EXP     ,1.666666667,0,0
'24227',VARUNA EXPRESS ,1.666666667,0,0
'12977',MARU SAGAR EXP ,1.25,53,0
'12974',JP INDB EXPRESS,0.222222222,53,0
'14708',RANAKPUR EXPRES,1.666666667,53,0
'15652',LOHIT EXPRESS  ,2,0,0
'12973',JAIPUR EXPRESS ,0.222222222,53,0
'12970',JP CBE SUP EXP ,0.833333333,17,0
'11704',REWA EXPRESS   ,0.769230769,49,0
'12971',BHAVNAGAR EXP  ,1.666666667,53,0
'11701',INDB INTERCITY ,1.25,49,0
'11702',JBP INTERCITY  ,1.25,49,0
'11703',REWA INDB EXP  ,0.769230769,49,0
'22107',CSTM LATUR EXP ,2.5,49,0
'01712',JBP LTT SUP SPL,0.344827586,49,0
'01713',LTT HBJ SUP SPL,0.204081633,49,0
'17018',RAJKOT EXPRESS ,0.454545455,53,0
'01711',CSTM JBP SPL   ,0.344827586,49,0
'22926',PASCHIM EXPRESS,0.384615385,53,0
'22927',LOK SHAKTI EXP ,1.111111111,53,0
'01714',HBJ CSTM SUP SP,0.204081633,49,0
'17013',PUNE HYB EXPRES,0.714285714,49,0
'22928',LOK SHAKTI EXP ,1.111111111,53,0
'17016',VISAKHA EXP    ,1.666666667,10,0
'17017',RJT SC EXPRESS ,0.454545455,53,0
'17014',HYB PUNE EXP   ,0.714285714,49,0
'17015',VISAKHA EXPRESS,1.666666667,10,0
'12389',GAYA MS EXPRESS,0.294117647,49,0
'12384',INTERCITY  EXP ,0.833333333,0,0
'12381',POORVA EXPRESS ,0.588235294,0,0
'12380',JALIANWALA B EX,0.185185185,0,0
'12383',INTERCITY  EXP ,0.833333333,0,0
'12382',POORVA EXPRESS ,0.588235294,0,0
'12143',LTT SLN SUP EXP,0.454545455,49,0
'05065',CPR LJN SPL    ,5,0,0
'53003',HWH MLDT F PASS,10,0,0
'12140',SEWAGRAM  EXP  ,1.428571429,49,0
'12147',NIZAMUDDIN EXP ,0.37037037,49,0
'53004',MLDT HWH F PAS ,5,0,0
'12145',LTT PURI SUP EX,0.909090909,49,0
'12144',SLN LTT SF     ,0.454545455,49,0
'12149',PUNE PATNA EXP ,10,49,0
'12148',NZM KOP EXP    ,0.37037037,49,0
'58871',BTC JBP PASS   ,2.5,49,0
'18478',KALINGAUTKALEXP,2.5,10,0
'14114',LINK EXPRESS   ,5,0,0
'14115',ALD HW EXP     ,0.37037037,0,0
'18474',JU PURI EXPRESS,0.555555556,53,0
'18477',UTKAL EXPRESS  ,1.25,10,0
'14119',KGM DDN EXPRESS,1,0,0
'18473',PURI JU EXPRESS,0.666666667,53,0
'22939',HAPA BSP EXPRES,0.25,53,0
'19609',AII HW EXP     ,2.5,53,0
'16128',GUV CHENNAI EXP,2.5,17,0
'12552',KYQ YPR AC EXP ,0.357142857,10,0
'13141',TESTA TORSA EXP,5,0,0
'13142',TESTA TORSA EXP,5,0,0
'13145',RADHIKAPUR EXP ,2.5,0,0
'13146',RADHIKAPUR EXP ,2.5,0,0
'22859',PURI CHENNAI EX,0.5,10,0
'13148',UTTAR BANGA EXP,1,0,0
'13149',KANCHANKANYA EX,5,0,0
'22854',VSKP SHM SF EXP,0.384615385,10,0
'22855',SRC TPTY SF EXP,0.555555556,10,0
'22852',SRC VIVEK EXP  ,0.3125,10,0
'22853',SHM VSKP SF EXP,0.384615385,10,0
'22850',SC  SHM WKLY EX,0.384615385,10,0
'22851',MAQ VIVEK EXP  ,0.3125,10,0
'56213',TIRUPATI PASSR ,5,17,0
'12479',SURYA NAGRI EXP,0.555555556,53,0
'02590',GORAKHPUR  SPL ,0.128205128,49,0
'01427',PVR TTKL FAREPA,5,49,0
'16127',MS GURUVAYUR EX,5,17,0
'18619',RNC DUMK EXP   ,5,0,0
'18611',RNC BSB EXPRESS,3.333333333,0,0
'18610',RANCHI EXPRESS ,0.416666667,49,0
'18612',BSB RNC EXPRESS,3.333333333,0,0
'18615',KRIYA YOGA EXP ,5,0,0
'18616',KRIYA YOGA EXP ,5,0,0
'14609',HEMKUNT EXP    ,5,0,0
'01428',MRJ TKL FARE PA,5,49,0
'16650',PARASURAM EXP  ,2.5,17,0
'19011',GUJARAT EXPRESS,1.111111111,53,0
'09722',UDZ JP SF SPL  ,0.625,53,0
'09721',JP UDZ SF SPL  ,0.625,53,0
'19012',GUJARAT EXPRESS,1,53,0
'22149',ERS PUNE EXPRES,0.555555556,17,0
'11094',MAHANAGARI EXP ,0.588235294,49,0
'11095',AHIMSA EXPRESS ,0.454545455,53,0
'11096',AHIMSA EXPRESS ,0.3125,53,0
'11097',POORNA EXPRESS ,1,17,0
'11090',PUNE BGKT EXP  ,0.666666667,53,0
'11091',BHUJ PUNE EXP  ,1,53,0
'11092',PUNE BHUJ EXP  ,1,53,0
'11093',MAHANAGARI EXP ,0.588235294,49,0
'11098',POORNA EXPRESS ,1,17,0
'12969',CBE JAIPUR EXP ,0.416666667,17,0
'12968',JP MADRAS EXPRE,0.833333333,49,0
'15645',GUWAHATI EXPRES,3.333333333,49,0
'15644',KYQ PURI EXPRES,0.666666667,10,0
'15647',GUWAHATI EXPRES,3.333333333,0,0
'15646',GHY LTT EXP    ,0.52631579,49,0
'12961',AVANTIKA EXP   ,2,53,0
'12960',BHUJ DADAR EXP ,2.5,53,0
'12963',MEWAR EXPRESS  ,1.25,53,0
'12962',AVANTIKA EXP   ,2,53,0
'14732',FKA DLI EXP    ,5,0,0
'12648',KONGU EXPRESS  ,0.476190476,17,0
'14731',DLI FKA EXP    ,5,0,0
'29019',MDS KOTA MTC EX,2.5,53,0
'12294',ALD LTT DURONTO,0.12345679,56,52
'16058',SAPTAGIRI EXP  ,1.25,17,0
'51034',CSTM FAST PASS ,3.333333333,49,0
'58501',VSKP  KRDL  PAS,10,10,0
'58502',KRDL  VSKP  PAS,5,10,0
'12559',SHIV GANGA EXP ,0.4,0,0
'12815',NANDAN KANAN EX,5,10,0
'12814',STEEL EXP      ,5,10,0
'12817',JHARKHAND SJ EX,0.769230769,0,0
'12816',NANDAN KANAN EX,5,10,0
'12811',HATIA EXPRESS  ,0.3125,49,0
'12810',HWH MUMBAI MAIL,0.625,49,0
'12813',STEEL EXPRESS  ,5,10,0
'12540',LKO YPR SUP EXP,0.212765957,17,0
'12819',ORISSA S KRANTI,0.555555556,10,0
'12818',JHARKHAND EXPRE,0.769230769,0,0
'12549',DURG JAT SF EXP,1.666666667,0,0
'12548',AGRA SUPER FAST,0.238095238,53,0
'56263',BANGALORE PASSR,5,17,0
'16311',BKN KCVL EXPRES,0.714285714,53,0
'22452',CDG BDTS SF EXP,1,53,0
'22101',RAJYA RANI EXP ,0.416666667,49,0
'22102',RAJYA RANI EXP ,0.416666667,49,0
'22451',CDG SUP FAST   ,1,53,0
'22456',KLK SNSI SF EXP,0.454545455,49,0
'22457',NED UHL SF EXP ,2,49,0
'22454',RAJYA RANI EXP ,0.344827586,0,0
'22455',SNSI KLK SUP EX,0.454545455,49,0
'22108',LATUR CSTM EXP ,2.5,49,0
'22109',LTT NZM AC EXP ,0.078740158,49,0
'22458',UHL NED SF EXP ,2,49,0
'13109',MAITREE EXPRESS,2.5,57,53
'55601',KYQ LMG PASS   ,5,0,0
'16515',YPR KAWR EXPRES,1.666666667,17,0
'16516',KAWR YPR EXPRES,1.666666667,17,0
'55602',LMG KYQ PASS   ,5,0,0
'12608',LALBAGH EXP    ,1.111111111,17,0
'22691',RAJDHANI EXP   ,0.416666667,49,0
'22692',BANGLORE RJDHNI,0.416666667,49,0
'22693',RAJDHANI EXP   ,0.357142857,49,0
'22694',BANGLORE RAJDHN,0.357142857,49,0
'22695',YPR JP PREMIUM ,0.208333333,53,0
'22696',JP YPR PREMIUM ,0.208333333,53,0
'12601',MANGALORE MAIL ,0.714285714,17,0
'12602',CHENNAI MAIL   ,1.428571429,17,0
'12603',HYDERABAD EXP  ,0.714285714,10,0
'12604',CHENNAI EXP    ,0.714285714,10,0
'12605',PALLAVAN EXP   ,3.333333333,17,0
'12606',PALLAVAN EXP   ,2.5,17,0
'12607',LALBAGH EXPRESS,1.111111111,17,0
'51701',JBP REWA PASS  ,5,49,0
'51702',REWA JBP PASS  ,5,49,0
'02111',LTT LKO AC SPL ,0.188679245,49,0
'02112',LKO  LTT AC SPL,0.188679245,49,0
'22214',DURONTO EXPRESS,2.5,0,0
'22210',BCT DURONTO    ,0.23255814,53,0
'22213',SHM PNBE DURONT,2.5,0,0
'16604',MAVELI EXPRESS ,1.25,17,0
'16605',ERNAD EXPRESS  ,2.5,17,0
'16606',ERNAD EXPRESS  ,2.5,17,0
'16603',MAVELI EXPRESS ,1.25,17,0
'11076',BIDR LTT EXP   ,1.666666667,49,0
'16332',MUMBAI EXPRESS ,0.5,17,0
'12774',SC SHM AC  EXP ,0.384615385,10,0
'12775',COCANADA EXP   ,0.52631579,10,0
'12776',COCANADA EXP   ,0.52631579,10,0
'16333',VRL TVC EXPRESS,2.5,53,0
'12770',SEVEN HILLS EXP,1.666666667,17,0
'12771',SC NGP SUP EXP ,5,49,0
'12772',NGP SC SUP EXP ,5,49,0
'12773',SHM SC AC  EXP ,0.384615385,10,0
'11075',LTT BIDR EXPRES,1.666666667,49,0
'12778',HUBLI EXP      ,0.357142857,17,0
'12779',GOA EXPRESS    ,1,49,0
'22115',LTT KRMI AC SUP,0.555555556,49,0
'17203',BVC KAKINADA EX,1.666666667,53,0
'16339',NAGARCOIL EXP  ,1,17,0
'57274',TPTY UBL PASS  ,5,17,0
'16218',SNSI MYS EXPRES,0.555555556,17,0
'13155',MITHILANCHAL EX,1,0,0
'19944',ADI UDZ EXPRESS,10,53,0
'19943',UDZ ADI EXPRESS,5,53,0
'17643',CIRCAR EXP     ,5,10,0
'17481',BSP TPTY EXPRES,1.25,10,0
'17640',AK KCG EXP     ,3.333333333,49,0
'22848',LTT VSKP SUP EX,0.357142857,49,0
'13150',KANCHANKANYA EX,5,0,0
'17249',MTM SC EXP     ,5,10,0
'22112',NGP BSL SUP EXP,5,49,0
'17240',SIMHADRI EXPRES,1.666666667,10,0
'17026',SC MUGR EXPRESS,2.5,10,0
'17025',MUGR SC EXPRESS,2.5,10,0
'17024',TUNGABHADRA EXP,2.5,17,0
'17023',TUNGABHADRA EXP,5,17,0
'17020',HYB AII  EXP   ,1,49,0
'12428',ANVT REWA EXP  ,0.666666667,0,0
'16231',MYSORE EXPRESS ,5,17,0
'22843',BSP PNBE EXP   ,0.52631579,0,0
'22918',HW BDTS SF EXP ,0.666666667,53,0
'22917',HARIDWAR EXP   ,0.666666667,53,0
'22916',HSR BDTS S F EX,1.25,53,0
'22915',BDTS HSR SF EXP,1.25,53,0
'22912',SHIPRA EXP     ,0.476190476,0,0
'22911',SHIPRA EXPRESS ,0.476190476,0,0
'22910',PURI VALSAD EXP,1,53,0
'12398',MAHABODHI EXP  ,1.428571429,0,0
'16864',MQ BGKT EXP    ,1.25,49,0
'12397',MAHABODHI EXP  ,1.428571429,0,0
'12394',SAMPOORN K EXP ,0.128205128,0,0
'12395',ZIYARAT EXPRESS,0.25,0,0
'12392',SHRAMJEVI N EXP,5,0,0
'16861',PDY CAPE EXPRES,5,17,0
'12390',MS GAYA EXPRESS,0.294117647,49,0
'16863',BGKT MQ EXPRESS,1.25,49,0
'05010',GKP SGG SPL    ,3.333333333,0,0
'57515',DAUND NANDED PA,2.5,49,0
'12306',KOLKATA  RJDHNI,0.126582279,0,0
'12158',HUTATMA EXPRESS,0.15625,49,0
'12159',AMI JBP SUP EXP,5,49,0
'12154',HBJ LTT SUP EXP,0.204081633,49,0
'12155',BHOPAL  EXPRESS,0.208333333,49,0
'12156',BHOPAL  EXPRESS,0.208333333,49,0
'16724',ANANTAPURI EXP ,5,17,0
'12150',PNBE PUNE EXP  ,0.238095238,49,0
'12151',SAMARSATA EXP  ,0.277777778,49,0
'12152',SAMARSATA EXP  ,3.333333333,49,0
'12153',HABIBGANJ EXP  ,0.204081633,49,0
'58867',BTC JBP PASS   ,3.333333333,49,0
'58865',BTC JBP PASS   ,3.333333333,49,0
'18419',PURI JYG EXP   ,0.625,10,0
'18464',PRASANTHI EXP  ,1,10,0
'12302',KOLKATA RJDHNI ,0.204081633,0,0
'18463',PRASANTHI EXP  ,0.714285714,10,0
'58868',JBP BTC PASS   ,3.333333333,49,0
'14120',DDN KGM EXPRESS,1,0,0
'12038',LDH NDLS SHTBDI,0.434782609,0,0
'18416',PURI KDJR EXP  ,5,10,0
'18415',BBN PURI EXP   ,5,10,0
'12806',JANMABHOOMI EXP,1.428571429,10,0
'22869',VSKP MAS SF EXP,2.5,10,0
'12551',YPRKYQ AC EXP  ,0.357142857,10,0
'22860',MAS PURI EXPRES,0.5,10,0
'22866',PURI LTT SF EXP,0.666666667,49,0
'22865',LTT PURI SUP EX,0.666666667,49,0
'12308',JU HWH SUPFAST ,0.416666667,0,0
'15273',SATYAGRAH EXP  ,5,0,0
'12802',PURSHOTTAM EXP ,0.833333333,0,0
'22310',NJP HWH AC EXP ,0.416666667,0,0
'12555',GORAKDAM EXPRES,0.714285714,0,0
'15722',PAHARIA EXPRESS,1.25,0,0
