'12039',KGM ANVT SHT   ,271
'12040',ANVT KGM SHT   ,271
'12041',SHATABDI EXPRES,561
'12042',NJP HWH SHATABD,561
'12043',NDLS MOGA SHT  ,398
'12044',NDLS SHATABDI  ,398
'12045',NDLS CDG SHTBDI,266
'12046',CDG NDLS SHTBDI,266
'12047',NDLS BTI SHTBDI,299
'12048',BTI NDLS SHTBDI,299
'12051',JAN SHATABDI EX,757
'12052',JAN SHATABDI EX,757
'12053',HW ASR JNSHTBDI,407
'12054',ASR HW JNSHTBDI,407
'12055',DDN JANSHTBDI  ,305
'12056',NDLS JANSHATABD,305
'12057',UHL JANSHATABDI,410
'12058',NDLS JANSHTBDI ,410
'12059',NZM JAN SHATABD,458
'12060',KOTA JANSHTBDI ,458
'12061',JBP JANSHATABDI,331
'12062',HBJ JANSHATABDI,331
'12063',HW UHL LINK JSH,368
'12064',UHL HW LINK JSH,368
'12065',NZM JAN SHATABD,386
'12066',AII JAN SHATABD,386
'12067',JAN SHATABDI EX,376
'12068',JAN SHATABDI EX,376
'12069',JANSHATABDI EXP,414
'12070',JANSHATABDI EXP,414
'12071',JAN SHATABDI EX,365
'12072',JANSHATABDI EXP,365
'12073',BBS JAN SHATABD,439
'12074',BBS JAN SHATABD,439
'12075',JAN SHATABDI   ,399
'12076',JAN SHATABDI   ,399
'12077',JAN SHATABDI   ,454
'12078',JAN SHATABDI   ,454
'12079',JANSHATABDI EXP,469
'12080',JAN SHATABDI EX,469
'12081',JAN SHATABDI   ,502
'12082',JAN SHATABDI   ,502
'12083',JAN SHATABDI EX,362
'12084',JAN SHATABDI EX,362
'12101',JNANESWARI DELX,1952
'12102',JNANESWARISUPDL,1952
'12103',PA LUCKNOW EXP ,1480
'12104',LJN PUNE EXP   ,1480
'12105',VIDARBHA EXPRES,967
'12106',VIDARBHA EXPRES,967
'12107',LUCKNOW SUP EXP,1412
'12108',LJN LTT EXPRESS,1412
'12109',PANCHAVATI EXP ,261
'12110',PANCHAVTI EXP  ,261
'12111',CSTM AMRAVATI E,672
'12112',AMRAVATI CSTM E,672
'12113',NAGPUR GARIBRAT,890
'12114',PUNE GARIBRATH ,890
'12115',SIDDHESHWAR EXP,455
'12116',SIDDHESWAR EXP ,455
'12117',LTT MANMAD EXP ,245
'12118',MANMAD LTT EXP ,245
'12121',M P SMPRK KRNTI,909
'12122',M P SMPRK KRNTI,909
'12123',DECCAN QUEEN   ,192
'12124',DECCAN QUEEN   ,192
'12125',PRAGATI EXPRESS,189
'12126',PRAGATI EXPRESS,189
'12127',INTERCITY EXP  ,192
'12128',INTERCITY EXP  ,192
'12129',AZAD HIND EXP  ,2020
'12130',AZAD HIND EXP  ,2020
'12131',DR SAINAGAR EXP,336
'12132',SAINAGAR DR EXP,336
'12133',MANGALORE EXP  ,1196
'12134',MUMBAI EXP     ,1195
'12135',PUNE NAGPUR EXP,889
'12136',NAGPUR PUNE EXP,889
'12137',PUNJAB MAIL    ,1930
'12138',PUNJAB MAIL    ,1930
'12139',SEWAGRAM  EXP  ,837
'12140',SEWAGRAM  EXP  ,837
'12141',RAJENDRA NGR EX,1697
'12142',RJPB LTT EXP   ,1697
'12143',LTT SLN SUP EXP,1551
'12144',SLN LTT SF     ,1551
'12145',LTT PURI SUP EX,1880
'12146',PURI LTT SUP EX,1880
'12147',NIZAMUDDIN EXP ,1915
'12148',NZM KOP EXP    ,1915
'12149',PUNE PATNA EXP ,1781
'12150',PNBE PUNE EXP  ,1780
'12151',SAMARSATA EXP  ,2081
'12152',SAMARSATA EXP  ,2091
'12153',HABIBGANJ EXP  ,821
'12154',HBJ LTT SUP EXP,821
'12155',BHOPAL  EXPRESS,700
'12156',BHOPAL  EXPRESS,700
'12157',HUTATMA EXPRESS,264
'12158',HUTATMA EXPRESS,264
'12159',AMI JBP SUP EXP,726
'12160',JBP AMI SUP EXP,726
'12161',LASHKAR EXPRESS,1334
'12162',LASHKAR EXPRESS,1334
'12163',CHENNAI EXPRESS,1281
'12164',CHENNAI EXP    ,1281
'12165',LTT BSB SUP EXP,1482
'12166',BSB LTT SUP EXP,1482
'12167',LTT BSB SUP EXP,1472
'12168',BSB LTT SUP EXP,1472
'12169',SUR INTERCITY  ,264
'12170',PUNE INTERCITY ,264
'12171',LTT HW AC SUP  ,1771
'12172',HW LTT AC SF   ,1771
'12173',UDYOG NAGRI EXP,1585
'12174',UDYOG NAGRI EXP,1585
'12175',CHAMBAL EXP    ,1285
'12176',CHAMBAL EXPRESS,1285
'12177',CHAMBAL EXP    ,1457
'12178',CHAMBAL EXPRESS,1457
'12179',LJN AGC INTRCIT,332
'12180',LJN  INTERCITY ,332
'12181',DAYODAYA EXPRES,1028
'12182',DAYODAYA EXP   ,1028
'12183',BPL PBH SUP EXP,758
'12184',PBH BPL EXPRESS,758
'12185',REWANCHAL EXP  ,555
'12186',REWANCHAL EXP  ,555
'12187',MUMBAI GARIBRAT,997
'12188',JBP GARIB RATH ,997
'12189',MAHAKAUSHAL EXP,961
'12190',MAHAKOSHAL EXP ,961
'12191',NDLS JBP SUP EX,1038
'12192',JBP NDLS SUP EX,1038
